,Unnamed: 0,thought,original_label,cleaned_thought,all-mpnet-base-v2 x,all-mpnet-base-v2 y,all-MiniLM-L12-v2 x,all-MiniLM-L12-v2 y,All-Distilroberta-v1 x,All-Distilroberta-v1 y,all-mpnet-base-v2 k-mean,all-MiniLM-L12-v2 k-mean,All-Distilroberta-v1 k-mean,all-mpnet-base-v2 aglo,all-MiniLM-L12-v2 aglo,All-Distilroberta-v1 aglo
703,703,Last week I made a special dinner at my house for my family to enjoy but I overcooked the food. after three decades since I first started learning how to cook I am still ruining meals. , Overgeneralizing,last week made special dinner house family enjoy overcooked food three decade since first started learning cook still ruining meal,14.766343,-1.155844,8.893775,10.287419,8.679256,10.87781,12,9,13,1,3,3
704,704,I failed to do a work task appropriately in a side-gig. I won't get paid , Fortune telling,failed work task appropriately sidegig wont get paid,13.442587,-0.38872427,3.341902,4.9091916,-3.3107884,10.904252,5,7,5,1,2,0
705,705,I mixed up the addresses on two packages and sent them to the wrong place I screwed up again at work , Negative feeling or emotion,mixed address two package sent wrong place screwed work,12.997561,0.9798919,3.0136945,8.574832,-2.1686482,9.894791,0,3,6,1,2,0
706,706,I made a mistake with an expensive reagent at work and ruined my experiment. I'm mad at myself for being careless , Emotional reasoning,made mistake expensive reagent work ruined experiment im mad careless,13.002195,1.0524893,5.7231846,7.8069625,-1.9775559,9.687303,0,0,6,1,2,0
707,707,I couldn't finish the task in time I'm incompetent , Labeling,couldnt finish task time im incompetent,13.222006,3.7263608,5.835686,7.391974,-4.3968344,10.21512,15,3,6,1,2,0
708,708,My friend asked for help and I denied I'm self-centered , Labeling,friend asked help denied im selfcentered,5.436774,9.431693,9.0204,-1.3245821,9.449028,7.599074,10,11,11,0,1,3
709,709,I try to talk to a stranger at a party and they seem disinterested and walk away from me I'm boring , Fortune telling,try talk stranger party seem disinterested walk away im boring,2.547911,7.8329883,-1.7381743,1.1473831,8.831124,7.3988323,4,10,7,0,0,3
710,710,"I don't work. I rely heavily on my partner, I'm so easily scared I am a burden. ", Labeling,dont work rely heavily partner im easily scared burden,14.730316,8.233019,8.899514,-0.19227718,8.686981,0.618564,6,2,0,2,1,2
711,711,I am alone none understands Can not move have so much to do mind numb , Negative feeling or emotion,alone none understands move much mind numb,11.939679,11.452012,10.663386,-1.9904052,8.2684145,2.664916,2,11,16,2,1,2
712,712,I had a breakup I am the cause of the breakup , Personalizing,breakup cause breakup,4.597037,8.584631,-1.5079125,0.8825825,12.480252,1.5798074,10,16,0,0,0,2
713,713,"My friend asked for advice, but I was unable to provide it I'm completely self-centered and thoughtless ", All-or-nothing thinking,friend asked advice unable provide im completely selfcentered thoughtless,5.1288376,9.012969,9.026567,-1.3135724,9.539875,7.748761,10,11,11,2,1,3
714,714,"Last week my sister and I facetime. I didnt show much interest. Later that day, my cousin told me that my sister was sad because of my behavior. I made my sister sad ", Mind reading,last week sister facetime didnt show much interest later day cousin told sister sad behavior made sister sad,6.045763,-0.99463767,-0.7967749,9.244833,13.821085,7.841893,3,13,15,0,2,1
715,715,I am under appreciated at work Self worth , Comparing and Despairing,appreciated work self worth,11.598973,-0.406382,0.8426175,0.4783873,-1.8826287,9.556102,16,2,5,1,0,0
716,716,I gained a little weight while trying to diet I'm not succeeding , All-or-nothing thinking,gained little weight trying diet im succeeding,-6.8514123,11.367694,14.084462,8.094504,-1.024701,0.6099976,9,9,10,2,3,4
717,717,"I lost my best friend. I'm a male and she was the nicest girl I've ever met. But I fucked it. I started to take her for granted, started to overthink, to take everything too seriously, I was jealous, selfish and though only of my own interests and not of hers feelings it's all my fault ", Personalizing,lost best friend im male nicest girl ive ever met fucked started take granted started overthink take everything seriously jealous selfish though interest feeling fault,3.3427022,5.338675,-1.4283293,4.9189076,11.05504,1.4479084,13,1,0,0,0,2
718,718,I have been trying a number of diets. This week I weighed myself and found out I had gained a pound I am trying to lose weight but nothing works , Disqualifying the Positive,trying number diet week weighed found gained pound trying lose weight nothing work,-6.7601056,11.459066,14.048425,8.115119,-1.0373449,0.6217836,9,9,10,2,3,4
719,719,I was not paying attention and scratched someone's car while driving I am will have to pay for this , Fortune telling,paying attention scratched someone car driving pay,11.945711,1.0304407,2.7559698,8.661996,7.7960935,11.355805,0,6,11,1,2,3
720,720,"For many years I've been tutoring students online in math and reading. One of my newer students requested to my supervisor that she be assigned to a different tutor because she didn't like me. I was searching my brain to figure out why she didn't like me, and it made me so sad to think I'd hurt her feelings or caused a problem for her. ", Personalizing,many year ive tutoring student online math reading one newer student requested supervisor assigned different tutor didnt like searching brain figure didnt like made sad think id hurt feeling caused problem,9.644244,-0.7505197,-4.4486794,10.215209,6.7747188,12.514439,16,1,11,1,4,3
721,721,I had dinner plans cancelled by my parents because I my mom was feeling under the weather. I never get to see her anymore. , Negative feeling or emotion,dinner plan cancelled parent mom feeling weather never get see anymore,9.8517275,1.4021394,1.0282923,9.196754,13.947028,7.7376404,14,13,15,1,2,1
722,722,It's so hard to study effectively and it takes all the time and energy I have. And then I still don't feel prepared. I'm so behind and i'm so afraid of the terrible grades I will recieve. I can't do anything right , Negative feeling or emotion,hard study effectively take time energy still dont feel prepared im behind im afraid terrible grade recieve cant anything right,12.56733,7.0118666,11.787131,7.224702,-8.8445835,7.1037884,8,5,12,2,3,0
723,723,I was called into a meeting with my boss where I was told that I wasn't meeting the standards at work. I am not doing well enough to warrant working at this job. , All-or-nothing thinking,called meeting bos told wasnt meeting standard work well enough warrant working job,13.930531,-0.5446416,1.991916,7.5005946,-2.7697551,10.040965,5,3,5,1,2,0
724,724,"I have been trying to get a hold of a friend to help me with a project for over a week, but he won't return my calls or texts. He is avoiding me ", Mind reading,trying get hold friend help project week wont return call text avoiding,1.3241407,5.9458585,-5.1783404,7.917399,13.782458,8.417544,1,1,3,0,0,1
725,725,I got into a minor car crash. I messed up big time. , Catastrophizing,got minor car crash messed big time,12.221292,2.2749562,2.8557923,8.659645,-1.809405,8.9395485,0,6,6,1,2,0
726,726,I yelled at my child for being too fidgety during stories at bedtime. The kids will never settle down. , Fortune telling,yelled child fidgety story bedtime kid never settle,9.410285,-0.53060234,2.349238,9.011593,11.993408,1.6178583,14,12,9,1,2,2
727,727,"I applied for a promotion but was told I haven't shown the necessary ambition yet. This happened at work where I always go the extra mile, stay late, and even work when I'm not being paid. I feel like the response to my request for a promotion was inaccurate and that I am being taken advantage of because nothing I could do is enough. I was denied the promotion by the department head who is a woman that seems to always talk down to and be rude to men at the company. I felt as if my talents and efforts were being unrecognized by the company yet they are perfectly happy to accept all of my hard work, just not pay me what I deserve for it. ", Disqualifying the Positive,applied promotion told havent shown necessary ambition yet happened work always go extra mile stay late even work im paid feel like response request promotion inaccurate taken advantage nothing could enough denied promotion department head woman seems always talk rude men company felt talent effort unrecognized company yet perfectly happy accept hard work pay deserve,12.16279,-0.7114375,0.68859166,6.486574,-3.13907,10.957051,16,3,5,1,2,0
728,728,I got upset at my boss for not putting me in a temporary promotion to act as supervisor of our team. I wasn't valued as much as the other person. , Personalizing,got upset bos putting temporary promotion act supervisor team wasnt valued much person,11.51853,-0.65342224,0.091407426,6.763404,-2.3756657,11.284363,16,3,5,1,2,0
729,729,I was talking to a friend who got me angry. He's insulting me. , Mind reading,talking friend got angry he insulting,2.8052971,5.982145,-0.9183876,4.5990243,13.559367,8.778565,1,16,3,0,0,1
730,730,My daughter spilled a drink on my desk. She ruined my project , Blaming,daughter spilled drink desk ruined project,12.431762,1.1817696,-1.2845511,9.381301,15.703065,4.9886456,0,13,15,1,4,1
731,731,I missed the submission deadline My efforts are wasted , Disqualifying the Positive,missed submission deadline effort wasted,13.786505,1.4947367,5.9282413,7.849147,-4.109371,10.776422,5,3,6,1,2,0
