,Unnamed: 0,thought,original_label,cleaned_thought,all-mpnet-base-v2 hdbscan_bayesian_optimisation,all-mpnet-base-v2 x,all-mpnet-base-v2 y,all-MiniLM-L12-v2 hdbscan_bayesian_optimisation,all-MiniLM-L12-v2 x,all-MiniLM-L12-v2 y,All-Distilroberta-v1 hdbscan_bayesian_optimisation,All-Distilroberta-v1 x,All-Distilroberta-v1 y
713,713,"My friend asked for advice, but I was unable to provide it I'm completely self-centered and thoughtless ", All-or-nothing thinking,friend asked advice unable provide im completely selfcentered thoughtless,3,6.516912,5.927378,-1,6.3285656,7.6436286,2,1.3626025,6.649871
714,714,"Last week my sister and I facetime. I didnt show much interest. Later that day, my cousin told me that my sister was sad because of my behavior. I made my sister sad ", Mind reading,last week sister facetime didnt show much interest later day cousin told sister sad behavior made sister sad,3,4.4347706,7.009619,3,5.670054,6.3575745,2,0.67795336,6.5633125
715,715,I am under appreciated at work Self worth , Comparing and Despairing,appreciated work self worth,3,7.591037,9.416416,3,7.0212846,11.060264,2,3.85881,6.468933
716,716,I gained a little weight while trying to diet I'm not succeeding , All-or-nothing thinking,gained little weight trying diet im succeeding,0,9.982899,5.71975,3,9.249024,7.3814845,2,4.1315193,3.0410056
717,717,"I lost my best friend. I'm a male and she was the nicest girl I've ever met. But I fucked it. I started to take her for granted, started to overthink, to take everything too seriously, I was jealous, selfish and though only of my own interests and not of hers feelings it's all my fault ", Personalizing,lost best friend im male nicest girl ive ever met fucked started take granted started overthink take everything seriously jealous selfish though interest feeling fault,3,4.749547,4.920883,3,4.630565,8.296499,2,1.0993506,5.855644
718,718,I have been trying a number of diets. This week I weighed myself and found out I had gained a pound I am trying to lose weight but nothing works , Disqualifying the Positive,trying number diet week weighed found gained pound trying lose weight nothing work,0,9.928819,5.685105,3,9.217441,7.386787,2,4.1104383,3.0455163
719,719,I was not paying attention and scratched someone's car while driving I am will have to pay for this , Fortune telling,paying attention scratched someone car driving pay,3,6.0264363,8.128678,3,7.236186,9.794232,2,2.3655915,7.777083
720,720,"For many years I've been tutoring students online in math and reading. One of my newer students requested to my supervisor that she be assigned to a different tutor because she didn't like me. I was searching my brain to figure out why she didn't like me, and it made me so sad to think I'd hurt her feelings or caused a problem for her. ", Personalizing,many year ive tutoring student online math reading one newer student requested supervisor assigned different tutor didnt like searching brain figure didnt like made sad think id hurt feeling caused problem,3,6.9652343,9.594395,3,4.4264426,7.2153287,2,0.85312045,6.6348047
721,721,I had dinner plans cancelled by my parents because I my mom was feeling under the weather. I never get to see her anymore. , Negative feeling or emotion,dinner plan cancelled parent mom feeling weather never get see anymore,3,5.019607,7.213997,3,5.9119353,5.9549694,2,0.6737549,6.8123817
722,722,It's so hard to study effectively and it takes all the time and energy I have. And then I still don't feel prepared. I'm so behind and i'm so afraid of the terrible grades I will recieve. I can't do anything right , Negative feeling or emotion,hard study effectively take time energy still dont feel prepared im behind im afraid terrible grade recieve cant anything right,3,9.926138,7.521088,3,9.868495,9.10754,2,6.8231344,6.432104
723,723,I was called into a meeting with my boss where I was told that I wasn't meeting the standards at work. I am not doing well enough to warrant working at this job. , All-or-nothing thinking,called meeting bos told wasnt meeting standard work well enough warrant working job,3,8.202079,9.321533,3,7.481623,10.914958,2,5.908195,4.7426567
724,724,"I have been trying to get a hold of a friend to help me with a project for over a week, but he won't return my calls or texts. He is avoiding me ", Mind reading,trying get hold friend help project week wont return call text avoiding,3,3.5811908,6.0892906,3,4.000199,9.055451,2,0.95203817,7.3525186
725,725,I got into a minor car crash. I messed up big time. , Catastrophizing,got minor car crash messed big time,3,6.6502056,7.6005583,3,7.3161902,9.754631,2,4.652656,6.9237323
726,726,I yelled at my child for being too fidgety during stories at bedtime. The kids will never settle down. , Fortune telling,yelled child fidgety story bedtime kid never settle,3,4.406306,8.014202,3,6.1347065,5.618842,2,0.6338533,4.942583
727,727,"I applied for a promotion but was told I haven't shown the necessary ambition yet. This happened at work where I always go the extra mile, stay late, and even work when I'm not being paid. I feel like the response to my request for a promotion was inaccurate and that I am being taken advantage of because nothing I could do is enough. I was denied the promotion by the department head who is a woman that seems to always talk down to and be rude to men at the company. I felt as if my talents and efforts were being unrecognized by the company yet they are perfectly happy to accept all of my hard work, just not pay me what I deserve for it. ", Disqualifying the Positive,applied promotion told havent shown necessary ambition yet happened work always go extra mile stay late even work im paid feel like response request promotion inaccurate taken advantage nothing could enough denied promotion department head woman seems always talk rude men company felt talent effort unrecognized company yet perfectly happy accept hard work pay deserve,3,7.7339582,9.741768,3,7.624018,11.506404,2,6.156909,5.243651
728,728,I got upset at my boss for not putting me in a temporary promotion to act as supervisor of our team. I wasn't valued as much as the other person. , Personalizing,got upset bos putting temporary promotion act supervisor team wasnt valued much person,3,7.255374,9.5725155,3,7.167813,11.300461,2,6.097751,5.442908
729,729,I was talking to a friend who got me angry. He's insulting me. , Mind reading,talking friend got angry he insulting,3,4.111333,6.371007,3,4.1511507,8.920182,2,1.2481494,7.3209743
730,730,My daughter spilled a drink on my desk. She ruined my project , Blaming,daughter spilled drink desk ruined project,3,7.3061786,8.233031,3,4.830985,6.1568975,2,0.40060416,6.6142693
731,731,I missed the submission deadline My efforts are wasted , Disqualifying the Positive,missed submission deadline effort wasted,3,8.2075405,8.152097,3,7.836525,10.056231,2,5.2802305,7.6260924
732,732,My friend has more followers on Twitter than me She is more successful than I am , Blaming,friend follower twitter successful,3,9.273562,7.8060675,3,5.23262,7.097919,2,3.7277756,6.0375314
733,733,I did nothing with my day Don't feel like I deserve fun/enjoyment , All-or-nothing thinking,nothing day dont feel like deserve funenjoyment,3,8.340655,5.6809955,3,4.967764,8.44546,2,2.672904,4.835484
734,734,i dont wanna continue with this life im ready to die , Emotional reasoning,dont wanna continue life im ready die,3,8.60059,4.9753056,3,7.361153,7.0463576,2,3.0520926,3.941329
735,735,"My friend and I were looking at apartments. His first choice for apartments was one that was too small for my life goals, as I could not set up an office in it. He wanted the better room in the apartment. He only cares about himself. ", Disqualifying the Positive,friend looking apartment first choice apartment one small life goal could set office wanted better room apartment care,3,3.7914796,6.9553847,3,3.6694179,8.292209,2,1.4869652,6.6379166
736,736,"While I was at work, my supervisor questioned my decision in a negative tone infront of my peers. She needs to stop discussing this. ", Negative feeling or emotion,work supervisor questioned decision negative tone infront peer need stop discussing,3,4.4160304,6.406039,3,6.557206,10.817081,2,1.1773996,6.7654057
737,737,A friend of mine was pressuring me to see a movie I didn't want to see.  I tried to sheepishly get out of it but did not want to disappoint him so I just sort of agreed when I didn't want to do it.  So I ended up being miserable for two hours watching a movie I did not enjoy. I am miserable because I have such a hard time saying no. , Personalizing,friend mine pressuring see movie didnt want see tried sheepishly get want disappoint sort agreed didnt want ended miserable two hour watching movie enjoy miserable hard time saying,3,4.7353263,7.6448383,3,4.765799,8.534674,2,1.1650318,6.944293
